date,source,sentence,topic,people (keyword count in url),crops (keyword count in url),homes (keyword count in url),money (keyword count in url),importance (keyword count in url),location
1/17/16,https://www.tribuneindia.com/news/punjab/husband-2-sons-gave-up-66-yr-old-can-t-afford-to/184577.html, “none of the debt-ridden families of farmers who committed suicide has ever been paid any compensation by the government,agri,9,27,22,1,59,"fazilka, sri muktsar sahib"
10/29/15,https://www.tribuneindia.com/news/community/youth-congress-protests-rising-price-of-pulses/151868.html,"now, certain varieties of pulses are priced at rs 150 per kg,” said former gurdaspur district youth congress president kartik wadhera",agri,3,7,1,0,11,"gurdaspur, pathankot"
10/29/15,https://www.tribuneindia.com/news/community/youth-congress-protests-rising-price-of-pulses/151868.html," the workers distributed nearly 2,000 pamphlets in which rates of various pulses were compared to the last year’s prices",agri,3,7,1,0,11,"gurdaspur, pathankot"
10/29/15,https://www.tribuneindia.com/news/community/youth-congress-protests-rising-price-of-pulses/151868.html,"prices have gone up — urad and arhar dal are now retailing at rs 150-160 per kg levels — largely because of a second consecutive monsoon failure, impacting production in major producing states",agri,3,7,1,0,11,"gurdaspur, pathankot"
9/28/15,https://www.tribuneindia.com/news/punjab/revise-basmati-price-or-face-stir-farmer-unions-warn-govt/138834.html,"anirudh gupta ferozepur, september 27  having moved away from traditional crop cycle, the farmers who had switched over to basmati are feeling trapped between the devil and the deep sea",agri,2,62,7,3,74,ferozepur
9/28/15,https://www.tribuneindia.com/news/punjab/revise-basmati-price-or-face-stir-farmer-unions-warn-govt/138834.html," the crumbling price of basmati 1509 variety — which has already arrived in the market this season — has crushed the farmers’ hopes, putting their very survival at stake",agri,2,62,7,3,74,ferozepur
9/28/15,https://www.tribuneindia.com/news/punjab/revise-basmati-price-or-face-stir-farmer-unions-warn-govt/138834.html,"but many farmers have already sold off their produce at prices ranging from rs 900-1,200 which is much less than their actual input cost",agri,2,62,7,3,74,ferozepur
9/28/15,https://www.tribuneindia.com/news/punjab/revise-basmati-price-or-face-stir-farmer-unions-warn-govt/138834.html," ""in order to break away from sowing traditional crops, i had sown 1509 basmati, anticipating good remuneration",agri,2,62,7,3,74,ferozepur
9/28/15,https://www.tribuneindia.com/news/punjab/revise-basmati-price-or-face-stir-farmer-unions-warn-govt/138834.html,"""the farmers who had sown 1509 are feeling dejected as they will not be able to recover even their input costs",agri,2,62,7,3,74,ferozepur
9/28/15,https://www.tribuneindia.com/news/punjab/revise-basmati-price-or-face-stir-farmer-unions-warn-govt/138834.html,"the yield of 1509 is around 18-20 quintal per acre which is less than the non-basmati variety (28-32 quintals),"" said gurpreet",agri,2,62,7,3,74,ferozepur
9/28/15,https://www.tribuneindia.com/news/punjab/revise-basmati-price-or-face-stir-farmer-unions-warn-govt/138834.html,"  another farmer nihal singh of machibugra village said that he had sown basmati 1509 on his five-acre land which cost him around rs 16,000 per acre",agri,2,62,7,3,74,ferozepur
9/28/15,https://www.tribuneindia.com/news/punjab/revise-basmati-price-or-face-stir-farmer-unions-warn-govt/138834.html," ""we farmers expect at least rs 2,000 profit to survive and sustain our family",agri,2,62,7,3,74,ferozepur
9/26/15,https://www.tribuneindia.com/news/politics/bjp-cong-battle-infighting-as-akalis-struggle-on-policies/137965.html," the strong case the leader of opposition sunil jakhar built against the government over rampant corruption in the agriculture department leading to the agrarian crisis in the state was washed away with congress mla ashwani sekhri accusing two of his own party mlas — sangat singh gilzian and ramajit singh sikki —threatening him, thus inviting action against them by speaker charanjit singh atwal.",agri,2,2,4,0,8,punjab
9/23/15,https://www.tribuneindia.com/news/punjab/farmers-worried-as-heavy-rain-lashes-punjab-haryana/136794.html,"chandigarh, september 23    heavy rain has lashed vast swathes of punjab and some parts of haryana since yesterday, raising fears of damage to paddy crop, which is ready for harvesting",agri,1,24,9,0,34,"amritsar, gurdaspur, hoshiarpur, ludhiana, moga, patiala, sangrur, sas nagar, tarn taran"
9/23/15,https://www.tribuneindia.com/news/punjab/farmers-worried-as-heavy-rain-lashes-punjab-haryana/136794.html," after untimely rain and hailstorm in march-april this year caused heavy damage to crops in the two leading agrarian states, heavy showers at the fag end of the monsoon have again increased the woes of the farmers",agri,1,24,9,0,34,"amritsar, gurdaspur, hoshiarpur, ludhiana, moga, patiala, sangrur, sas nagar, tarn taran"
9/10/15,https://www.tribuneindia.com/news/punjab/punjab-govt-approves-bailout-package-for-sugar-mills/131383.html,"chandigarh, september 10  the punjab government today approved a loan of rs 200 crore and interest subvention scheme for ailing sugar mills to help them clear cane arrears of farmers in the state",agri,1,16,2,2,21,punjab
9/10/15,https://www.tribuneindia.com/news/punjab/punjab-govt-approves-bailout-package-for-sugar-mills/131383.html,"ush({ });  in view of the sugar mills where the cost of production was higher than the whole sale price of sugar, the government would be paying about rs 50 per quintal of sugarcane and the sugar mills would provide rs 245 per quintal to the cane growers, he said",agri,1,16,2,2,21,punjab
9/10/15,https://www.tribuneindia.com/news/punjab/punjab-govt-approves-bailout-package-for-sugar-mills/131383.html, the payment of rs 50 would reduce with the increase in wholesale sugar price in the country,agri,1,16,2,2,21,punjab
9/1/15,https://www.tribuneindia.com/news/community/relief-for-region-s-farmers-as-dams-full-despite-deficient-rain/127285.html,"arun sharma tribune news service ropar, august 31  the farming community in punjab can relax as despite deficient monsoon in the region, the reservoirs at the three dams that feed the state’s canals are almost full to capacity",agri,2,17,3,1,23,punjab
9/1/15,https://www.tribuneindia.com/news/community/relief-for-region-s-farmers-as-dams-full-despite-deficient-rain/127285.html,"ush({ });  more than 1.5 crore acres of land — 77 lakh acres in punjab, 53 lakh acres in rajasthan and 22 lakh acres in haryana — is irrigated with water from these reservoirs",agri,2,17,3,1,23,punjab
8/31/15,https://www.tribuneindia.com/news/community/whitefly-attacks-cotton-in-moga-too/126674.html,"kulwinder sandhu tribune news service moga, august 30  whitefly has also attacked the cotton crop in the district",agri,4,43,8,1,56,moga
8/31/15,https://www.tribuneindia.com/news/community/whitefly-attacks-cotton-in-moga-too/126674.html," the agriculture department said cotton had been sown on over 2,000 acres in the district",agri,4,43,8,1,56,moga
8/31/15,https://www.tribuneindia.com/news/community/whitefly-attacks-cotton-in-moga-too/126674.html,whitefly has attacked the crop on over 70 per cent of the area,agri,4,43,8,1,56,moga
8/25/15,https://www.tribuneindia.com/news/community/cong-sold-onions-at-rs-100-a-kg-it-s-just-rs-80-now-min/124226.html,"tribune news service ludhiana, august 24  minister of state in the human resource development ministry ram shankar katheria today tried to justify the rising prices of onion",agri,6,4,0,0,10,ludhiana
8/4/15,https://www.tribuneindia.com/news/community/natural-drains-in-moga-choked-with-weed-silt/115211.html,"it has been stated that groundwater withdrawal has exceeded natural recharge by more than 200 per cent in these blocks, severely affecting small and marginal farmers",agri,6,3,10,0,19,moga
8/3/15,https://www.tribuneindia.com/news/community/monsoon-at-peak-drains-yet-to-be-cleaned-in-muktsar/114868.html," tarsem singh sangrana, a farmer, said, “rainfall has so far been normal, but if it rains continuously for 2-3 days, this drain will overflow and inundate about 10 villages",agri,9,7,15,1,32,sri muktsar sahib
7/18/15,https://www.tribuneindia.com/news/community/muktsar-farmers-warned-against-creating-bundhs/108178.html,"muktsar, july 17 with the forecast of heavy rains in the coming days, the district administration is taking measures to prevent waterlogging and has warned farmers against creating any obstacle in the free flow of rain water in fields",agri,4,21,3,0,28,sri muktsar sahib
7/18/15,https://www.tribuneindia.com/news/community/muktsar-farmers-warned-against-creating-bundhs/108178.html,"in the last two years, bundhs created by farmers to avert rainwater entering their fields have resulted in losses to other farmers",agri,4,21,3,0,28,sri muktsar sahib
7/15/15,https://www.tribuneindia.com/news/punjab/waterlogging-unfinished-work-worries-farmers/106825.html,"archit watts tribune news service muktsar, july 14  farmers are worried as monsoon has arrived and most of the works to tackle waterlogging in muktsar and fazilka districts are yet to be completed",agri,2,19,21,0,42,"fazilka, sri muktsar sahib"
7/15/15,https://www.tribuneindia.com/news/punjab/waterlogging-unfinished-work-worries-farmers/106825.html," farmers from bhundar, lundewala villages said, “our crops get damaged if it rains for around three days",agri,2,19,21,0,42,"fazilka, sri muktsar sahib"
7/6/15,https://www.tribuneindia.com/news/community/waterlogging-monsoon-nears-but-projects-unfinished/102939.html,recently some farmers got cheques of below rs 100 as compensation.,agri,5,22,12,3,42,sri muktsar sahib
6/24/15,https://www.tribuneindia.com/news/punjab/monsoon-arrives-early-brings-cheers/97808.html,"sarbjit dhaliwal tribune news service chandigarh, june 23  the arrival of monsoon about a week ahead of the expected schedule has brought relief to residents from the scorching heat and cheers to farmers who are busy transplanting paddy",agri,2,10,4,0,16,punjab
6/24/15,https://www.tribuneindia.com/news/punjab/monsoon-arrives-early-brings-cheers/97808.html,"“one may call it a pre-monsoon or monsoon, but rains have begun in the region,” said a senior official of punjab agricultural university that keeps a close watch on weather-related developments in this part of the country",agri,2,10,4,0,16,punjab
6/21/15,https://www.tribuneindia.com/news/punjab/power-cuts-back-as-paddy-season-peaks/96466.html," farmers, meanwhile, have expressed satisfaction that they are getting the promised eight-hour power for running tube wells for irrigating their paddy fields",agri,1,9,2,0,12,patiala
6/5/15,https://www.tribuneindia.com/news/punjab/rs-2-000-crore-set-aside-for-power-supply-as-met-dept-predicts-deficient-monsoon/89612.html,"  with almost negligible rain-fed farming, 27 per cent of the total cultivable land in the state is river-fed and the rest is dependent on tube wells",agri,0,19,2,1,22,punjab
6/5/15,https://www.tribuneindia.com/news/punjab/rs-2-000-crore-set-aside-for-power-supply-as-met-dept-predicts-deficient-monsoon/89612.html,"“farmers can save rs 5,000-rs 6,000 per acre if they adopt the direct sowing method",agri,0,19,2,1,22,punjab
6/5/15,https://www.tribuneindia.com/news/punjab/rs-2-000-crore-set-aside-for-power-supply-as-met-dept-predicts-deficient-monsoon/89612.html,"the department is giving 50 per cent subsidy on machinery used for the purpose,” said dr mangal sandhu, director, agriculture department",agri,0,19,2,1,22,punjab
6/5/15,https://www.tribuneindia.com/news/punjab/rs-2-000-crore-set-aside-for-power-supply-as-met-dept-predicts-deficient-monsoon/89612.html,he said their aim was to bring four lakh acres under direct paddy sowing this year as compared to 2.87 lakh acres last year.,agri,0,19,2,1,22,punjab
5/27/15,https://www.tribuneindia.com/news/community/pond-not-cleaned-villagers-blame-govt/85856.html,"at least 20 cattle had been rescued as they slipped into   the pond, gaushala workers claimed",agri,10,2,14,1,27,punjab
5/9/15,https://www.tribuneindia.com/news/community/bhakra-dam-level-10-ft-higher-than-last-year/78212.html,"vijay mohan tribune news service chandigarh, may 8  though the meteorological department has forecast a deficient monsoon this year, higher water levels in the reservoirs of two major dams of the region could give some solace to farmers",agri,0,3,1,0,4,punjab
